lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
P,neg,6304,7264,Insertion_reverse,1,0,0.000904159,0.000322373,0,0.000309789,0.5220950630690836,0,11098,0.7709384489282042,B,1,virema
P,neg,6358,6356,Deletion_reverse,1,0,0.000377358,0.000379363,0,0.000376364,0.5220950630690836,0,10136,0.7985538591408798,B,1,virema
P,neg,6359,5086,Deletion_reverse,1,0,0.000371333,0.00049334,0,0.000289352,0.5220950630690836,0,8865,0.5519226936846243,B,1,virema
P,neg,6359,6357,Deletion_reverse,1,0,0.000371333,0.000378931,0,0.000375799,0.5220950630690836,0,10136,0.5866704124195453,B,1,virema
P,neg,6363,3518,Deletion_reverse,1,0,0.000371195,0.00330033,0,0.000578369,0.5220950630690836,0,7293,0.649345881,B,1,virema
P,neg,6364,8348,Insertion_reverse,1,0,0.000363504,0.000597015,0,0.00058072,0.5220950630690836,0,12122,0.7224107519339671,B,1,virema
P,neg,6366,6364,Deletion_reverse,1,0,0.000359971,0.000363504,0,0.00036036,0.5220950630690836,0,10136,0.7747181928085386,B,1,virema
P,neg,6377,4661,Deletion_reverse,1,0,0.000337041,0.000298329,0,0.000199601,0.5220950630690836,0,8422,0.5165780529658158,B,1,virema
P,neg,6378,6092,Deletion_reverse,1,0,0.00033389,0.000378215,0,0.000283607,0.5220950630690836,0,9852,0.8029152683517271,B,1,virema
P,neg,6378,8235,Insertion_reverse,1,0,0.00033389,0.000281294,0,0.000272183,0.5220950630690836,0,11995,0.743245629,B,1,virema
P,neg,6405,8453,Insertion_reverse,1,0,0.000272926,0.000433276,0,0.000426621,0.5220950630690836,0,12186,0.6846505573120093,B,1,virema
P,neg,6507,7087,Insertion_reverse,1,0,0.00118624,0.000762195,0,0.000339213,0.5220950630690836,0,10718,0.7724276329031244,B,1,virema
P,neg,6511,6509,Deletion_reverse,1,0,0.001164144,0.001173709,0,0.00038373,0.5220950630690836,0,10136,0.8367403178590169,B,1,virema
P,neg,6549,6696,Insertion_reverse,1,0,0.000600962,0.000284252,0,0.000282247,0.5220950630690836,0,10285,0.5493614128246945,B,1,virema
P,neg,6551,6529,Deletion_reverse,1,0,0.000587199,0.001019368,0,0.0004095,0.5220950630690836,0,10116,0.5299581805976513,B,1,virema
P,neg,6576,6522,Deletion_reverse,1,0,0.000411184,0.001106195,0,0.0004,0.5220950630690836,0,10084,0.57947799,B,1,virema
P,neg,6584,1582,Deletion_reverse,1,0,0.000440529,0.00036062,0,0.000356761,0.5220950630690836,0,5136,0.5024194605256396,B,1,virema
P,neg,6636,6636,Insertion_reverse,1,0,0.000282167,0.000282167,0,0.000280741,0.5220950630690836,0,10138,0.7915628586419257,B,1,virema
P,neg,6637,6635,Deletion_reverse,1,0,0.000280584,0.000289771,0,0.000288351,0.5220950630690836,0,10136,0.7747181928085386,B,1,virema
P,neg,6667,6930,Insertion_reverse,1,0,0.000253293,0.00024919,0,0.000246609,0.5220950630690836,0,10401,0.7329491334134266,B,1,virema
P,neg,6667,8200,Insertion_reverse,1,0,0.000253293,0.000320307,0,0.00024266,0.5220950630690836,0,11671,0.7559496723066478,B,1,virema
P,neg,6672,6670,Deletion_reverse,1,0,0.000257136,0.000248818,0,0.000247954,0.5220950630690836,0,10136,0.7623096644085112,B,1,virema
P,neg,6673,6669,Deletion_reverse,1,0,0.000256213,0.000247893,0,0.000246792,0.5220950630690836,0,10134,0.7192347076009479,B,1,virema
P,neg,6677,9612,Insertion_reverse,1,0,0.000256148,0.000307882,0,0.000297974,0.5220950630690836,0,13073,0.7479762331667406,B,1,virema
P,neg,6682,2291,Deletion_reverse,1,0,0.000258331,0.000313873,0,0.000313775,0.5220950630690836,0,5747,0.7973529510989933,B,1,virema
P,neg,6682,6928,Insertion_reverse,1,0,0.000258331,0.000237925,0,0.000235682,0.5220950630690836,0,10384,0.8029152683517271,B,1,virema
P,neg,6682,7490,Insertion_reverse,1,0,0.000258331,0.000489476,0,0.000483092,0.5220950630690836,0,10946,0.7136666466316269,B,1,virema
P,neg,6682,9669,Insertion_reverse,1,0,0.000258331,0.000345662,0,0.000334001,0.5220950630690836,0,13125,0.7747181928085386,B,1,virema
P,neg,6709,6707,Deletion_reverse,2,0,0.000635728,0.000633513,0,0.000631912,1.0441901261381672,0,10136,0.7807683655663525,B,1,virema
P,neg,6731,6729,Deletion_reverse,1,0,0.000370096,0.000368053,0,0.000365898,0.5220950630690836,0,10136,0.7806659733610289,B,1,virema
P,neg,6733,6731,Deletion_reverse,2,0,0.000737191,0.000740192,0,0.000737463,1.0441901261381672,0,10136,0.8305257540005527,B,1,virema
P,neg,6734,904,Deletion_reverse,1,0,0.000368324,0.000429923,0,0.000312305,0.5220950630690836,0,4308,0.8029152683517271,B,1,virema
P,neg,6740,6740,Insertion_reverse,2,0,0.000736648,0.000736648,0,0.000735024,1.0441901261381672,0,10138,0.8285181170947918,B,1,virema
P,neg,6803,6801,Deletion_reverse,1,0,0.000397456,0.000396983,0,0.000396197,0.5220950630690836,0,10136,0.8040596941682756,B,1,virema
P,neg,6831,6829,Deletion_reverse,1,0,0.00041511,0.00041876,0,0.000417885,0.5220950630690836,0,10136,0.805158833,B,1,virema
P,neg,6845,4951,Deletion_reverse,1,0,0.000390168,0.000306937,0,0.000301477,0.5220950630690836,0,8244,0.7032149219733296,B,1,virema
P,neg,6845,6842,Deletion_reverse,2,0,0.000780336,0.000800961,0,0.00080032,1.0441901261381672,0,10135,0.8064463670501817,B,1,virema
P,neg,6880,6878,Deletion_reverse,1,0,0.000290276,0.000291715,0,0.000290698,0.5220950630690836,0,10136,0.8134084272725474,B,1,virema
P,neg,6881,6879,Deletion_reverse,1,0,0.000288934,0.000291036,0,0.000289855,0.5220950630690836,0,10136,0.8134084272725474,B,1,virema
P,neg,6890,6887,Deletion_reverse,1,0,0.000283607,0.000280662,0,0.000279564,0.5220950630690836,0,10135,0.7192347076009479,B,1,virema
P,neg,6891,6889,Deletion_reverse,1,0,0.000282326,0.000284738,0,0.000283286,0.5220950630690836,0,10136,0.7192347076009479,B,1,virema
P,neg,6907,6905,Deletion_reverse,1,0,0.000256148,0.000256476,0,0.000255951,0.5220950630690836,0,10136,0.7798184448720323,B,1,virema
P,neg,6910,9089,Insertion_reverse,1,0,0.000252653,0.000615006,0,0.000610128,0.5220950630690836,0,12317,0.7596271600318381,B,1,virema
P,neg,6913,6910,Deletion_reverse,1,0,0.00025208,0.000252653,0,0.000252398,0.5220950630690836,0,10135,0.7915628586419257,B,1,virema
P,neg,6913,8636,Insertion_reverse,1,0,0.00025208,0.000492854,0,0.000490436,0.5220950630690836,0,11861,0.7065062004230783,B,1,virema
P,neg,6914,8491,Insertion_reverse,1,0,0.000251889,0.000338868,0,0.000330142,0.5220950630690836,0,11715,0.7460293442390503,B,1,virema
P,neg,6916,5809,Deletion_reverse,1,0,0.000251383,0.000956938,0,0.000680735,0.5220950630690836,0,9031,0.6417904683341419,B,1,virema
P,neg,6935,6933,Deletion_reverse,1,0,0.000293686,0.000295508,0,0.000293255,0.5220950630690836,0,10136,0.5001953346381788,B,1,virema
P,neg,6940,6938,Deletion_reverse,1,0,0.000301386,0.000294464,0,0.00029274,0.5220950630690836,0,10136,0.7785637269794646,B,1,virema
P,neg,6957,8549,Insertion_reverse,1,0,0.000300933,0.000317058,0,0.000305437,0.5220950630690836,0,11730,0.7711714244484449,B,1,virema
P,neg,6959,7246,Insertion_reverse,1,0,0.000299491,0.000297885,0,0.000298151,0.5220950630690836,0,10425,0.5361193736333673,B,1,virema
P,neg,6960,7421,Insertion_reverse,1,0,0.000294985,0.000192641,0,0.000191278,0.5220950630690836,0,10599,0.765243644,B,1,virema
P,neg,6962,8302,Insertion_reverse,1,0,0.000292227,0.000374672,0,0.000367107,0.5220950630690836,0,11478,0.6526538210242551,B,1,virema
P,neg,6965,6963,Deletion_reverse,1,0,0.000292398,0.000292141,0,0.00029163,0.5220950630690836,0,10136,0.8230473344236584,B,1,virema
P,neg,6973,8012,Insertion_reverse,1,0,0.000295858,0.000462321,0,0.000458926,0.5220950630690836,0,11177,0.7004422309624533,B,1,virema
P,neg,6973,9882,Insertion_reverse,1,0,0.000295858,0.000652742,0,0.000649351,0.5220950630690836,0,13047,0.7274859922447331,B,1,virema
P,neg,7077,7074,Deletion_reverse,1,0,0.000873362,0.000918274,0,0.000354233,0.5220950630690836,0,10135,0.5866248908737829,B,1,virema
P,neg,7080,7078,Deletion_reverse,1,0,0.000823045,0.000854701,0,0.000346021,0.5220950630690836,0,10136,0.5763428360205322,B,1,virema
P,neg,7096,7094,Deletion_reverse,1,0,0.000698324,0.000705716,0,0.000368868,0.5220950630690836,0,10136,0.6270386024121988,B,1,virema
P,neg,70,68,Deletion_reverse,1,0,0.00087108,0.000886525,0,0.000813008,0.5220950630690836,0,10136,0.5056825499038174,B,1,virema
P,neg,7101,7098,Deletion_reverse,2,0,0.001278772,0.001321877,0,0.000738007,1.0441901261381672,0,10135,0.5104442866661099,B,1,virema
P,neg,7163,6176,Deletion_reverse,1,0,0.000406009,0.000269687,0,0.000260417,0.5220950630690836,0,9151,0.7460293442390503,B,1,virema
P,neg,7171,7169,Deletion_reverse,1,0,0.00039557,0.000399042,0,0.000398406,0.5220950630690836,0,10136,0.7747181928085386,B,1,virema
P,neg,7172,7169,Deletion_reverse,2,0,0.000787712,0.000798085,0,0.000796813,1.0441901261381672,0,10135,0.8523262772464604,B,1,virema
P,neg,7175,7498,Insertion_reverse,1,0,0.0003885,0.000681199,0,0.00066313,0.5220950630690836,0,10461,0.7294581980597225,B,1,virema
P,neg,7181,7179,Deletion_reverse,2,0,0.000763359,0.00076599,0,0.000762777,1.0441901261381672,0,10136,0.8101095186898762,B,1,virema
P,neg,7183,8374,Insertion_reverse,1,0,0.000378788,0.000913242,0,0.000901713,0.5220950630690836,0,11329,0.5961083348943371,B,1,virema
P,neg,7186,7184,Deletion_reverse,1,0,0.000382409,0.000382995,0,0.000381098,0.5220950630690836,0,10136,0.7913209867855834,B,1,virema
P,neg,7186,8215,Insertion_reverse,1,0,0.000382409,0.000290613,0,0.000263019,0.5220950630690836,0,11167,0.736420898,B,1,virema
P,neg,7219,7217,Deletion_reverse,1,0,0.000325521,0.000327761,0,0.00032352,0.5220950630690836,0,10136,0.5535819605811947,B,1,virema
P,neg,7221,6577,Deletion_reverse,1,0,0.000322581,0.000431406,0,0.000387898,0.5220950630690836,0,9494,0.5950484856352622,B,1,virema
P,neg,7234,7232,Deletion_reverse,1,0,0.000320821,0.000318979,0,0.000321647,0.5220950630690836,0,10136,0.7069424282043677,B,1,virema
P,neg,7242,9790,Insertion_reverse,1,0,0.000303674,0.00035524,0,0.000348189,0.5220950630690836,0,12686,0.7792675072255448,B,1,virema
P,neg,7243,8714,Insertion_reverse,1,0,0.000301023,0.000408998,0,0.000405351,0.5220950630690836,0,11609,0.7973529510989933,B,1,virema
P,neg,7250,4450,Deletion_reverse,1,0,0.00032,0.000392003,0,0.00038956,0.5220950630690836,0,7338,0.5950484856352622,B,1,virema
P,neg,7250,7248,Deletion_reverse,1,0,0.00032,0.000309693,0,0.000302939,0.5220950630690836,0,10136,0.5536445708829482,B,1,virema
P,neg,7253,7817,Insertion_reverse,1,0,0.000319591,0.000454133,0,0.000434405,0.5220950630690836,0,10702,0.8169271474535095,B,1,virema
P,neg,7255,7252,Deletion_reverse,1,0,0.000318776,0.000319081,0,0.000312402,0.5220950630690836,0,10135,0.7815628254707869,B,1,virema
P,neg,7256,7254,Deletion_reverse,1,0,0.000317058,0.000318776,0,0.000312305,0.5220950630690836,0,10136,0.7157413091999776,B,1,virema
P,neg,729,9476,Insertion_reverse,1,0,0.001059322,0.00034904,0,0.000348068,0.5220950630690836,0,18885,0.5075441242218514,B,1,virema
P,neg,7301,7298,Deletion_reverse,1,0,0.000335233,0.000331785,0,0.000331455,0.5220950630690836,0,10135,0.7292393090346215,B,1,virema
P,neg,7310,7307,Deletion_reverse,1,0,0.000310752,0.000310752,0,0.000310078,0.5220950630690836,0,10135,0.5151583521908837,B,1,virema
P,neg,7352,2315,Deletion_reverse,1,0,0.00021263,0.000342936,0,0.000307977,0.5220950630690836,0,5101,0.5506529048583646,B,1,virema
P,neg,7353,5218,Deletion_reverse,1,0,0.00020734,0.000527426,0,0.000296033,0.5220950630690836,0,8003,0.542357599,B,1,virema
P,neg,7354,2285,Deletion_reverse,1,0,0.000207814,0.000304785,0,0.000303582,0.5220950630690836,0,5069,0.8029152683517271,B,1,virema
P,neg,7354,5725,Deletion_reverse,1,0,0.000207814,0.000996016,0,0.000434028,0.5220950630690836,0,8509,0.6864094940482701,B,1,virema
P,neg,7355,1523,Deletion_reverse,1,0,0.000206697,0.000353857,0,0.00029824,0.5220950630690836,0,4306,0.7699188751833279,B,1,virema
P,neg,7355,2690,Deletion_reverse,1,0,0.000206697,0.001342282,0,0.000757576,0.5220950630690836,0,5473,0.5867511925477984,B,1,virema
P,neg,7361,8479,Insertion_reverse,1,0,0.00020982,0.000373413,0,0.000367782,0.5220950630690836,0,11256,0.7699188751833279,B,1,virema
P,neg,7365,7362,Deletion_reverse,1,0,0.000213858,0.000207469,0,0.00020517,0.5220950630690836,0,10135,0.7747181928085386,B,1,virema
P,neg,7377,7682,Insertion_reverse,1,0,0.00019604,0.001730104,0,0.000471254,0.5220950630690836,0,10443,0.7083292503802197,B,1,virema
P,neg,7381,7379,Deletion_reverse,2,0,0.000389864,0.000393856,0,0.000389712,1.0441901261381672,0,10136,0.7747181928085386,B,1,virema
P,neg,7384,4974,Deletion_reverse,1,0,0.000193798,0.000458085,0,0.000351247,0.5220950630690836,0,7728,0.6771416588326141,B,1,virema
P,neg,7386,7383,Deletion_reverse,1,0,0.000192086,0.000194363,0,0.000192715,0.5220950630690836,0,10135,0.7747181928085386,B,1,virema
P,neg,7387,7682,Insertion_reverse,1,0,0.000191534,0.001730104,0,0.000471254,0.5220950630690836,0,10433,0.7083292503802197,B,1,virema
P,neg,7388,7119,Deletion_reverse,1,0,0.00019044,0.000472813,0,0.000308833,0.5220950630690836,0,9869,0.5121345315550141,B,1,virema
P,neg,7390,8239,Insertion_reverse,1,0,0.000188182,0.000279252,0,0.00027571,0.5220950630690836,0,10987,0.5782110995373112,B,1,virema
P,neg,7391,7388,Deletion_reverse,3,0,0.000558451,0.00057132,0,0.000566465,1.566285189207251,0,10135,0.6188995409108591,B,1,virema
P,neg,7392,3758,Deletion_reverse,1,0,0.000185391,0.000281294,0,0.000279018,0.5220950630690836,0,6504,0.7973529510989933,B,1,virema
P,neg,7392,7392,Insertion_reverse,4,0,0.000741565,0.000741565,0,0.000736513,2.0883802522763344,0,10138,0.8732140363369713,B,1,virema
P,neg,7393,7391,Deletion_reverse,2,0,0.000369822,0.000372301,0,0.000369413,1.0441901261381672,0,10136,0.7806659733610289,B,1,virema
P,neg,7394,2077,Deletion_reverse,1,0,0.000184638,0.00174216,0,0.000610874,0.5220950630690836,0,4821,0.6655623108844628,B,1,virema
P,neg,7402,5494,Deletion_reverse,1,0,0.000182548,0.000310559,0,0.000304785,0.5220950630690836,0,8230,0.7587477039048003,B,1,virema
P,neg,7406,7403,Deletion_reverse,1,0,0.000182216,0.000181752,0,0.000180538,0.5220950630690836,0,10135,0.7662170456117804,B,1,virema
P,neg,740,2922,Insertion_reverse,1,0,0.000934579,0.00035524,0,0.000347464,0.5220950630690836,0,12320,0.5608204637022298,B,1,virema
P,neg,7430,7427,Deletion_reverse,2,0,0.000435825,0.00043611,0,0.00043535,1.0441901261381672,0,10135,0.8348485950634729,B,1,virema
P,neg,7433,7430,Deletion_reverse,1,0,0.000218723,0.000217912,0,0.000217628,0.5220950630690836,0,10135,0.7281597864789284,B,1,virema
P,neg,746,7422,Insertion_reverse,1,0,0.000819001,0.000195008,0,0.000193686,0.5220950630690836,0,16814,0.5793271146377013,B,1,virema
P,neg,7561,7558,Deletion_reverse,1,0,0.000366838,0.000373972,0,0.000362319,0.5220950630690836,0,10135,0.6835709378388589,B,1,virema
P,neg,7754,7752,Deletion_reverse,1,0,0.000905797,0.000912409,0,0.000665336,0.5220950630690836,0,10136,0.6153361239210509,B,1,virema
P,neg,7793,7791,Deletion_reverse,1,0,0.000578704,0.000587199,0,0.000481696,0.5220950630690836,0,10136,0.655891565,B,1,virema
P,neg,7826,7826,Insertion_reverse,1,0,0.00043535,0.00043535,0,0.000428266,0.5220950630690836,0,10138,0.5532265706074858,B,1,virema
P,neg,7914,7912,Deletion_reverse,2,0,0.00244798,0.0025,0,0.000635526,1.0441901261381672,0,10136,0.5988657310900671,B,1,virema
P,neg,7946,9809,Insertion_reverse,1,0,0.000926784,0.000468604,0,0.000467071,0.5220950630690836,0,12001,0.5034066641927821,B,1,virema
P,neg,7952,3939,Deletion_reverse,1,0,0.00084317,0.000803859,0,0.00039984,0.5220950630690836,0,6125,0.5557792390874304,B,1,virema
P,neg,8012,8686,Insertion_reverse,1,0,0.000462321,0.000653168,0,0.000628931,0.5220950630690836,0,10812,0.6793607640488065,B,1,virema
P,neg,8016,250,Deletion_reverse,1,0,0.000484262,0.000665779,0,0.00066313,0.5220950630690836,0,2372,0.8233596735240901,B,1,virema
P,neg,8020,9708,Insertion_reverse,1,0,0.000460829,0.000421408,0,0.000392157,0.5220950630690836,0,11826,0.5414861644220651,B,1,virema
P,neg,8120,3740,Deletion_reverse,1,0,0.000732064,0.000302939,0,0.000301386,0.5220950630690836,0,5758,0.5075441242218514,B,1,virema
P,neg,8144,8142,Deletion_reverse,1,0,0.000555556,0.000559597,0,0.000262605,0.5220950630690836,0,10136,0.5350509759172782,B,1,virema
P,neg,8151,2225,Deletion_reverse,1,0,0.000524659,0.000306091,0,0.000284819,0.5220950630690836,0,4212,0.5126121070759997,B,1,virema
P,neg,8164,8203,Insertion_reverse,1,0,0.000455166,0.000312305,0,0.000240964,0.5220950630690836,0,10177,0.5132133749848755,B,1,virema
P,neg,8186,8184,Deletion_reverse,1,0,0.000377929,0.000383142,0,0.000257732,0.5220950630690836,0,10136,0.5326165617324481,B,1,virema
P,neg,8206,6269,Deletion_reverse,1,0,0.000307787,0.000515198,0,0.000510986,0.5220950630690836,0,8201,0.5498014500875912,B,1,virema
P,neg,820,818,Deletion_reverse,1,0,0.001083424,0.001104972,0,0.000316456,0.5220950630690836,0,10136,0.5640659567396547,B,1,virema
P,neg,8227,5205,Deletion_reverse,1,0,0.000288351,0.000621504,0,0.000273823,0.5220950630690836,0,7116,0.5401327082008326,B,1,virema
P,neg,8231,8229,Deletion_reverse,1,0,0.000279564,0.000280191,0,0.000267809,0.5220950630690836,0,10136,0.7806659733610289,B,1,virema
P,neg,8235,8235,Insertion_reverse,1,0,0.000281294,0.000281294,0,0.000272183,0.5220950630690836,0,10138,0.7407010778883449,B,1,virema
P,neg,8246,4254,Deletion_reverse,1,0,0.000332889,0.000483325,0,0.000263296,0.5220950630690836,0,6146,0.7872187948255384,B,1,virema
P,neg,8246,8244,Deletion_reverse,1,0,0.000332889,0.00033036,0,0.000323834,0.5220950630690836,0,10136,0.8320918337021842,B,1,virema
P,neg,8252,8250,Deletion_reverse,1,0,0.000348189,0.000331565,0,0.000328623,0.5220950630690836,0,10136,0.7815634532415432,B,1,virema
P,neg,8253,944,Deletion_reverse,1,0,0.000343997,0.000480307,0,0.000477555,0.5220950630690836,0,2829,0.7136675109451839,B,1,virema
P,neg,8255,2880,Deletion_reverse,1,0,0.000340832,0.000385802,0,0.000382117,0.5220950630690836,0,4763,0.856212321,B,1,virema
P,neg,8260,8257,Deletion_reverse,2,0,0.000675904,0.000676819,0,0.000673401,1.0441901261381672,0,10135,0.8652873031700179,B,1,virema
P,neg,8264,8261,Deletion_reverse,1,0,0.000332557,0.000337952,0,0.000337268,0.5220950630690836,0,10135,0.7623096644085112,B,1,virema
P,neg,8264,8262,Deletion_reverse,1,0,0.000332557,0.000338066,0,0.000337268,0.5220950630690836,0,10136,0.7623096644085112,B,1,virema
P,neg,8264,9797,Insertion_reverse,1,0,0.000332557,0.000401606,0,0.000394945,0.5220950630690836,0,11671,0.7902849295339425,B,1,virema
P,neg,8266,8264,Deletion_reverse,1,0,0.000334225,0.000332557,0,0.000331895,0.5220950630690836,0,10136,0.7412525729413773,B,1,virema
P,neg,8271,8223,Deletion_reverse,1,0,0.000332889,0.000294464,0,0.000276778,0.5220950630690836,0,10090,0.7185469516255921,B,1,virema
P,neg,8273,5117,Deletion_reverse,1,0,0.000331895,0.000406339,0,0.00035868,0.5220950630690836,0,6982,0.7729131190187785,B,1,virema
P,neg,8273,6579,Deletion_reverse,1,0,0.000331895,0.000424628,0,0.00039185,0.5220950630690836,0,8444,0.7789603022262613,B,1,virema
P,neg,8288,8285,Deletion_reverse,1,0,0.000343053,0.0003427,0,0.000332779,0.5220950630690836,0,10135,0.7466133985700477,B,1,virema
P,neg,8331,8329,Deletion_reverse,1,0,0.000526593,0.000523286,0,0.000512033,0.5220950630690836,0,10136,0.8566043390869971,B,1,virema
P,neg,8338,9277,Insertion_reverse,1,0,0.000551572,0.000314663,0,0.000308356,0.5220950630690836,0,11077,0.7619393414607301,B,1,virema
P,neg,8339,2199,Deletion_reverse,1,0,0.000553403,0.000325309,0,0.000281057,0.5220950630690836,0,3998,0.6899360147382223,B,1,virema
P,neg,8372,4775,Deletion_reverse,1,0,0.000925926,0.000320718,0,0.000319489,0.5220950630690836,0,6541,0.5501568957975392,B,1,virema
P,neg,8378,5963,Deletion_reverse,1,0,0.000861326,0.000719942,0,0.00034662,0.5220950630690836,0,7723,0.5430975344308386,B,1,virema
P,neg,8468,6581,Deletion_reverse,1,0,0.000391236,0.000444444,0,0.000437063,0.5220950630690836,0,8251,0.5017967784653398,B,1,virema
P,neg,8474,8472,Deletion_reverse,1,0,0.000382117,0.000383289,0,0.000377358,0.5220950630690836,0,10136,0.7684871493915406,B,1,virema
P,neg,8494,4922,Deletion_reverse,1,0,0.000334896,0.000289017,0,0.000277778,0.5220950630690836,0,6566,0.6537962303471122,B,1,virema
P,neg,8495,8798,Insertion_reverse,1,0,0.000335121,0.00022242,0,0.000225327,0.5220950630690836,0,10441,0.7365513777500544,B,1,virema
P,neg,8509,8507,Deletion_reverse,3,0,0.001107829,0.001111111,0,0.001075269,1.566285189207251,0,10136,0.808379211,B,1,virema
P,neg,8516,8559,Insertion_reverse,1,0,0.000363504,0.0003125,0,0.000311429,0.5220950630690836,0,10181,0.7785637269794646,B,1,virema
